log_id,User ID,Timestamp,Channel,Campaign
LOG_005511,13399,2025-02-11 17:45:49,Referral,Organic_Direct
LOG_005512,99937,2025-02-11 21:23:38,Display Ads,Retargeting
LOG_005513,42285,2025-02-10 21:03:11,Email,Organic_Direct
LOG_005514,44261,2025-02-10 05:45:49,Direct Traffic,Organic_Direct
LOG_005515,46618,2025-02-11 19:45:22,Social Media,Winter Sale
LOG_005516,18298,2025-02-11 14:07:45,Display Ads,Organic_Direct
LOG_005517,39876,2025-02-11 03:19:37,Direct Traffic,Organic_Direct
LOG_005518,57455,2025-02-11 07:23:20,Social Media,Brand Awareness
LOG_005519,34498,2025-02-10 00:41:37,Referral,Winter Sale
LOG_005520,90088,2025-02-10 12:42:55,Email,Discount Offer
LOG_005521,46592,2025-02-11 18:25:02,Direct Traffic,Organic_Direct
LOG_005522,88728,2025-02-10 16:46:00,Email,Retargeting
LOG_005523,20895,2025-02-10 10:42:45,Email,Winter Sale
LOG_005524,19816,2025-02-11 02:23:08,Email,Brand Awareness
LOG_005525,68071,2025-02-11 13:37:42,Referral,Winter Sale
LOG_005526,43603,2025-02-11 15:25:33,Email,Organic_Direct
LOG_005527,16304,2025-02-11 15:53:17,Referral,Discount Offer
LOG_005528,94486,2025-02-11 02:59:42,Search Ads,New Product Launch
LOG_005529,67419,2025-02-10 04:32:59,Email,Discount Offer
LOG_005530,46506,2025-02-11 15:10:43,Search Ads,Discount Offer
LOG_005531,94548,2025-02-11 08:30:25,Display Ads,Retargeting
LOG_005532,43014,2025-02-11 02:29:13,Search Ads,Brand Awareness
LOG_005533,24014,2025-02-10 14:56:56,Direct Traffic,Organic_Direct
LOG_005534,63367,2025-02-11 07:29:11,Direct Traffic,Organic_Direct
LOG_005535,41641,2025-02-10 16:56:10,Direct Traffic,Organic_Direct
LOG_005536,29844,2025-02-11 16:41:33,Search Ads,Retargeting
LOG_005537,12217,2025-02-10 09:29:16,Social Media,New Product Launch
LOG_005538,76806,2025-02-10 18:31:30,Social Media,Winter Sale
LOG_005539,46662,2025-02-11 00:20:48,Social Media,Brand Awareness
LOG_005540,82708,2025-02-10 14:48:20,Search Ads,Winter Sale
LOG_005541,77294,2025-02-10 08:17:42,Direct Traffic,Organic_Direct
LOG_005542,93078,2025-02-11 09:24:20,Direct Traffic,Organic_Direct
LOG_005543,61770,2025-02-10 03:24:24,Referral,New Product Launch
LOG_005544,53293,2025-02-10 09:46:18,Search Ads,Organic_Direct
LOG_005545,51934,2025-02-10 12:56:46,Email,Retargeting
LOG_005546,93161,2025-02-10 06:00:16,Email,Winter Sale
LOG_005547,98133,2025-02-10 06:59:27,Direct Traffic,Organic_Direct
LOG_005548,44859,2025-02-11 21:37:25,Display Ads,New Product Launch
LOG_005549,37554,2025-02-10 10:03:43,Email,Organic_Direct
LOG_005550,74032,2025-02-11 11:27:13,Social Media,Winter Sale
LOG_005551,42360,2025-02-11 22:32:53,Referral,Brand Awareness
LOG_005552,31643,2025-02-11 17:32:48,Display Ads,Retargeting
LOG_005553,43052,2025-02-11 01:19:25,Social Media,Retargeting
LOG_005554,33077,2025-02-11 00:18:50,Display Ads,Winter Sale
LOG_005555,98320,2025-02-11 06:58:57,Direct Traffic,Organic_Direct
LOG_005556,70016,2025-02-11 14:41:06,Direct Traffic,Organic_Direct
LOG_005557,55079,2025-02-11 02:24:25,Referral,Organic_Direct
LOG_005558,74664,2025-02-11 07:43:48,Direct Traffic,Organic_Direct
LOG_005559,41148,2025-02-11 21:54:54,Search Ads,Retargeting
LOG_005560,46988,2025-02-10 11:23:47,Direct Traffic,Organic_Direct
LOG_005561,32897,2025-02-10 09:17:10,Search Ads,New Product Launch
LOG_005562,63471,2025-02-10 06:23:35,Display Ads,Organic_Direct
LOG_005563,88818,2025-02-10 23:18:24,Search Ads,Discount Offer
LOG_005564,37121,2025-02-10 19:38:41,Email,Retargeting
LOG_005565,38683,2025-02-11 02:29:48,Direct Traffic,Organic_Direct
LOG_005566,21550,2025-02-11 15:07:35,Social Media,Discount Offer
LOG_005567,23463,2025-02-10 05:43:02,Search Ads,Discount Offer
LOG_005568,61032,2025-02-11 23:33:22,Search Ads,Organic_Direct
LOG_005569,19350,2025-02-11 03:31:26,Email,Winter Sale
LOG_005570,23233,2025-02-10 08:37:49,Search Ads,Retargeting
LOG_005571,23486,2025-02-11 09:14:35,Search Ads,Organic_Direct
LOG_005572,36135,2025-02-11 21:57:31,Referral,Winter Sale
LOG_005573,35824,2025-02-11 11:59:48,Referral,Organic_Direct
LOG_005574,35409,2025-02-10 11:05:30,Referral,Retargeting
LOG_005575,33497,2025-02-11 05:06:15,Social Media,Winter Sale
LOG_005576,85049,2025-02-10 21:29:27,Direct Traffic,Organic_Direct
LOG_005577,15241,2025-02-11 19:56:21,Social Media,Retargeting
LOG_005578,58969,2025-02-11 04:54:54,Social Media,Discount Offer
LOG_005579,84928,2025-02-10 09:46:48,Direct Traffic,Organic_Direct
LOG_005580,64075,2025-02-10 09:11:39,Email,Retargeting
LOG_005581,52689,2025-02-10 15:29:41,Display Ads,Discount Offer
LOG_005582,33999,2025-02-10 19:52:32,Email,Winter Sale
LOG_005583,96872,2025-02-11 23:32:16,Email,Discount Offer
LOG_005584,86558,2025-02-11 13:33:58,Social Media,Winter Sale
LOG_005585,74738,2025-02-10 06:33:22,Referral,Brand Awareness
LOG_005586,42325,2025-02-11 09:12:23,Social Media,Brand Awareness
LOG_005587,76601,2025-02-10 04:01:46,Display Ads,New Product Launch
LOG_005588,83153,2025-02-10 23:17:02,Direct Traffic,Organic_Direct
LOG_005589,18955,2025-02-11 21:07:21,Search Ads,Discount Offer
LOG_005590,11661,2025-02-10 21:12:22,Display Ads,Brand Awareness
LOG_005591,79091,2025-02-10 06:31:34,Social Media,New Product Launch
LOG_005592,33077,2025-02-11 05:47:10,Display Ads,Retargeting
LOG_005593,86112,2025-02-11 21:57:06,Direct Traffic,Organic_Direct
LOG_005594,69775,2025-02-10 10:53:44,Email,New Product Launch
LOG_005595,30675,2025-02-10 15:26:29,Direct Traffic,Organic_Direct
LOG_005596,71827,2025-02-10 07:44:58,Direct Traffic,Organic_Direct
LOG_005597,89500,2025-02-10 00:16:58,Direct Traffic,Organic_Direct
LOG_005598,36858,2025-02-11 01:42:24,Search Ads,Retargeting
LOG_005599,48990,2025-02-10 07:22:52,Social Media,Brand Awareness
LOG_005600,53707,2025-02-10 13:20:22,Display Ads,New Product Launch
LOG_005601,85587,2025-02-11 00:08:44,Referral,Brand Awareness
LOG_005602,48088,2025-02-11 21:41:31,Direct Traffic,Organic_Direct
LOG_005603,32477,2025-02-10 09:42:50,Display Ads,Organic_Direct
LOG_005604,27778,2025-02-10 11:52:49,Direct Traffic,Organic_Direct
LOG_005605,51399,2025-02-10 17:10:13,Social Media,Winter Sale
LOG_005606,90131,2025-02-11 14:10:26,Email,Discount Offer
LOG_005607,30675,2025-02-11 23:04:17,Email,Retargeting
LOG_005608,48115,2025-02-11 22:11:25,Display Ads,Discount Offer
LOG_005609,80481,2025-02-11 04:14:12,Social Media,Discount Offer
LOG_005610,62324,2025-02-10 10:07:54,Social Media,Discount Offer
LOG_005611,70237,2025-02-10 20:07:59,Referral,New Product Launch
LOG_005612,18955,2025-02-11 22:38:06,Email,Organic_Direct
LOG_005613,81711,2025-02-10 04:36:41,Referral,Winter Sale
LOG_005614,86889,2025-02-11 23:46:46,Display Ads,New Product Launch
LOG_005615,87228,2025-02-11 10:56:54,Display Ads,New Product Launch
LOG_005616,73457,2025-02-11 01:34:33,Direct Traffic,Organic_Direct
LOG_005617,64159,2025-02-11 09:39:17,Search Ads,Brand Awareness
LOG_005618,80739,2025-02-10 18:20:37,Referral,Winter Sale
LOG_005619,51640,2025-02-10 07:13:48,Display Ads,Brand Awareness
LOG_005620,53313,2025-02-11 09:22:00,Social Media,Discount Offer
LOG_005621,72561,2025-02-10 17:10:22,Social Media,Brand Awareness
LOG_005622,37270,2025-02-11 19:28:40,Display Ads,Retargeting
LOG_005623,13967,2025-02-11 18:43:55,Social Media,Brand Awareness
LOG_005624,67454,2025-02-11 18:33:36,Direct Traffic,Organic_Direct
LOG_005625,98411,2025-02-11 05:21:38,Search Ads,Discount Offer
LOG_005626,35887,2025-02-11 19:29:29,Email,Organic_Direct
LOG_005627,34300,2025-02-10 10:40:09,Direct Traffic,Organic_Direct
LOG_005628,38173,2025-02-10 08:06:15,Social Media,New Product Launch
LOG_005629,89793,2025-02-11 00:05:46,Direct Traffic,Organic_Direct
LOG_005630,37002,2025-02-11 12:43:44,Social Media,Organic_Direct
LOG_005631,35216,2025-02-11 18:11:19,Display Ads,Discount Offer
LOG_005632,75137,2025-02-10 19:07:45,Email,New Product Launch
LOG_005633,63712,2025-02-10 02:53:30,Email,Organic_Direct
LOG_005634,90047,2025-02-11 07:02:16,Search Ads,Winter Sale
LOG_005635,53859,2025-02-10 23:03:34,Social Media,Winter Sale
LOG_005636,52282,2025-02-11 20:22:01,Display Ads,Winter Sale
LOG_005637,62579,2025-02-11 23:35:00,Display Ads,New Product Launch
LOG_005638,56128,2025-02-10 08:00:31,Display Ads,Organic_Direct
LOG_005639,48990,2025-02-11 23:11:21,Direct Traffic,Organic_Direct
LOG_005640,20524,2025-02-10 20:07:06,Display Ads,Winter Sale
LOG_005641,68849,2025-02-10 06:31:26,Referral,New Product Launch
LOG_005642,85152,2025-02-11 11:14:47,Search Ads,Winter Sale
LOG_005643,75804,2025-02-10 14:40:34,Direct Traffic,Organic_Direct
LOG_005644,25615,2025-02-10 18:14:35,Social Media,Discount Offer
LOG_005645,61578,2025-02-10 21:52:31,Search Ads,Winter Sale
LOG_005646,25254,2025-02-11 17:01:11,Email,Organic_Direct
LOG_005647,10925,2025-02-10 08:24:46,Search Ads,Discount Offer
LOG_005648,99995,2025-02-10 18:37:12,Referral,Retargeting
LOG_005649,64263,2025-02-10 06:00:03,Search Ads,Winter Sale
LOG_005650,42818,2025-02-11 14:30:26,Search Ads,Discount Offer
LOG_005651,76957,2025-02-11 12:23:40,Referral,Discount Offer
LOG_005652,57793,2025-02-10 04:50:02,Referral,Discount Offer
LOG_005653,44827,2025-02-11 13:42:48,Search Ads,Brand Awareness
LOG_005654,49673,2025-02-10 10:23:27,Social Media,Retargeting
LOG_005655,49128,2025-02-10 12:01:46,Referral,Brand Awareness
LOG_005656,32692,2025-02-11 19:01:08,Referral,New Product Launch
LOG_005657,46911,2025-02-10 00:53:12,Search Ads,Discount Offer
LOG_005658,30694,2025-02-10 04:47:37,Social Media,New Product Launch
LOG_005659,72122,2025-02-11 19:02:54,Display Ads,Brand Awareness
LOG_005660,48867,2025-02-10 04:12:59,Referral,Discount Offer
LOG_005661,46334,2025-02-10 06:50:49,Direct Traffic,Organic_Direct
LOG_005662,65514,2025-02-11 06:55:01,Direct Traffic,Organic_Direct
LOG_005663,57793,2025-02-11 03:19:21,Direct Traffic,Organic_Direct
LOG_005664,73141,2025-02-11 12:24:50,Display Ads,New Product Launch
LOG_005665,13771,2025-02-10 03:20:33,Display Ads,Discount Offer
LOG_005666,65626,2025-02-11 10:09:41,Display Ads,Brand Awareness
LOG_005667,93227,2025-02-10 15:37:54,Search Ads,Brand Awareness
LOG_005668,92234,2025-02-11 11:18:56,Referral,Organic_Direct
LOG_005669,90635,2025-02-11 02:02:15,Referral,New Product Launch
LOG_005670,67722,2025-02-11 09:30:02,Display Ads,Discount Offer
LOG_005671,29809,2025-02-11 04:48:16,Direct Traffic,Organic_Direct
LOG_005672,20916,2025-02-10 12:22:06,Referral,Discount Offer
LOG_005673,51934,2025-02-10 23:31:29,Social Media,Retargeting
LOG_005674,36427,2025-02-10 17:47:50,Search Ads,Winter Sale
LOG_005675,53947,2025-02-10 11:54:13,Referral,Winter Sale
LOG_005676,85422,2025-02-11 10:53:40,Email,New Product Launch
LOG_005677,29206,2025-02-10 23:01:25,Direct Traffic,Organic_Direct
LOG_005678,41004,2025-02-11 10:10:58,Referral,Retargeting
LOG_005679,22923,2025-02-11 19:39:14,Social Media,Retargeting
LOG_005680,78604,2025-02-11 14:52:05,Search Ads,Discount Offer
LOG_005681,10654,2025-02-11 09:46:28,Direct Traffic,Organic_Direct
LOG_005682,92043,2025-02-11 03:47:27,Direct Traffic,Organic_Direct
LOG_005683,38491,2025-02-11 03:47:27,Direct Traffic,Organic_Direct
LOG_005684,13426,2025-02-10 17:04:11,Referral,New Product Launch
LOG_005685,62558,2025-02-11 22:15:05,Referral,Retargeting
LOG_005686,57943,2025-02-10 18:45:31,Search Ads,Winter Sale
LOG_005687,44099,2025-02-11 15:36:33,Direct Traffic,Organic_Direct
LOG_005688,67466,2025-02-11 09:28:45,Search Ads,Discount Offer
LOG_005689,86296,2025-02-11 02:13:29,Direct Traffic,Organic_Direct
LOG_005690,37648,2025-02-11 08:51:36,Search Ads,Brand Awareness
LOG_005691,21484,2025-02-10 20:57:37,Email,New Product Launch
LOG_005692,76967,2025-02-11 23:17:50,Search Ads,Winter Sale
LOG_005693,89395,2025-02-10 01:38:21,Referral,Brand Awareness
LOG_005694,39588,2025-02-10 21:22:52,Direct Traffic,Organic_Direct
LOG_005695,45148,2025-02-10 05:54:19,Social Media,Brand Awareness
LOG_005696,57951,2025-02-11 23:49:27,Social Media,Winter Sale
LOG_005697,49789,2025-02-10 22:19:06,Direct Traffic,Organic_Direct
LOG_005698,34310,2025-02-11 08:34:22,Direct Traffic,Organic_Direct
LOG_005699,39131,2025-02-10 21:41:34,Email,New Product Launch
LOG_005700,55227,2025-02-10 00:33:18,Referral,Brand Awareness
LOG_005701,41901,2025-02-10 00:45:50,Display Ads,Retargeting
LOG_005702,73762,2025-02-10 17:17:18,Direct Traffic,Organic_Direct
LOG_005703,85049,2025-02-11 08:48:09,Direct Traffic,Organic_Direct
LOG_005704,16713,2025-02-11 23:16:23,Email,New Product Launch
LOG_005705,82427,2025-02-11 06:18:03,Display Ads,Winter Sale
LOG_005706,56987,2025-02-11 02:38:14,Social Media,Organic_Direct
LOG_005707,31631,2025-02-11 01:17:08,Referral,New Product Launch
LOG_005708,56169,2025-02-10 11:32:17,Referral,Retargeting
LOG_005709,86578,2025-02-10 23:21:53,Email,Discount Offer
LOG_005710,64956,2025-02-11 21:38:10,Search Ads,Brand Awareness
LOG_005711,28481,2025-02-10 19:33:33,Email,Winter Sale
LOG_005712,25959,2025-02-10 10:04:48,Display Ads,Discount Offer
LOG_005713,55446,2025-02-11 06:23:56,Email,Brand Awareness
LOG_005714,54531,2025-02-10 15:55:30,Referral,Brand Awareness
LOG_005715,88061,2025-02-10 13:42:29,Social Media,Organic_Direct
LOG_005716,14377,2025-02-11 14:21:52,Email,Retargeting
LOG_005717,58969,2025-02-11 21:33:27,Social Media,Discount Offer
LOG_005718,58795,2025-02-11 12:34:03,Search Ads,Winter Sale
LOG_005719,69729,2025-02-11 13:08:01,Social Media,Organic_Direct
LOG_005720,79192,2025-02-10 11:44:33,Referral,Organic_Direct
LOG_005721,60456,2025-02-10 21:32:00,Social Media,Discount Offer
LOG_005722,41411,2025-02-11 00:23:14,Referral,Retargeting
LOG_005723,24810,2025-02-10 07:27:47,Display Ads,New Product Launch
LOG_005724,85309,2025-02-11 06:53:05,Referral,Discount Offer
LOG_005725,33991,2025-02-10 01:11:18,Social Media,New Product Launch
LOG_005726,26783,2025-02-10 22:26:26,Search Ads,New Product Launch
LOG_005727,63551,2025-02-11 14:10:36,Social Media,Retargeting
LOG_005728,88728,2025-02-10 01:25:28,Display Ads,Retargeting
LOG_005729,11257,2025-02-10 20:24:51,Social Media,Brand Awareness
LOG_005730,51786,2025-02-11 20:13:06,Search Ads,Discount Offer
LOG_005731,22358,2025-02-10 02:24:49,Social Media,Brand Awareness
LOG_005732,54301,2025-02-10 11:06:00,Direct Traffic,Organic_Direct
LOG_005733,95608,2025-02-11 11:27:09,Email,New Product Launch
LOG_005734,98152,2025-02-11 09:04:38,Direct Traffic,Organic_Direct
LOG_005735,59319,2025-02-11 00:56:24,Social Media,Brand Awareness
LOG_005736,60226,2025-02-11 22:53:14,Search Ads,Organic_Direct
LOG_005737,92445,2025-02-11 19:15:54,Email,New Product Launch
LOG_005738,88187,2025-02-10 20:32:03,Social Media,Brand Awareness
LOG_005739,96473,2025-02-11 08:56:31,Social Media,Brand Awareness
LOG_005740,54766,2025-02-10 07:41:03,Email,Brand Awareness
LOG_005741,45652,2025-02-10 17:25:06,Email,Organic_Direct
LOG_005742,46221,2025-02-11 03:28:02,Direct Traffic,Organic_Direct
LOG_005743,35961,2025-02-10 01:28:19,Email,New Product Launch
LOG_005744,69737,2025-02-11 14:34:10,Direct Traffic,Organic_Direct
LOG_005745,10415,2025-02-11 09:28:54,Email,Discount Offer
LOG_005746,76645,2025-02-10 00:08:24,Direct Traffic,Organic_Direct
LOG_005747,81316,2025-02-11 12:47:49,Display Ads,Retargeting
LOG_005748,16566,2025-02-11 21:16:40,Direct Traffic,Organic_Direct
LOG_005749,10665,2025-02-10 03:47:31,Referral,Winter Sale
LOG_005750,89703,2025-02-11 22:31:38,Referral,Organic_Direct
LOG_005751,21690,2025-02-11 03:49:13,Display Ads,Discount Offer
LOG_005752,60772,2025-02-11 03:55:37,Email,Discount Offer
LOG_005753,17714,2025-02-11 05:04:17,Social Media,New Product Launch
LOG_005754,69316,2025-02-11 15:15:50,Direct Traffic,Organic_Direct
LOG_005755,16536,2025-02-10 18:31:13,Display Ads,Discount Offer
LOG_005756,97780,2025-02-11 15:58:02,Direct Traffic,Organic_Direct
LOG_005757,25303,2025-02-10 14:47:26,Email,Winter Sale
LOG_005758,39702,2025-02-10 14:35:24,Display Ads,Organic_Direct
LOG_005759,90213,2025-02-10 19:14:59,Display Ads,Organic_Direct
LOG_005760,21667,2025-02-11 13:24:36,Referral,Retargeting
LOG_005761,93802,2025-02-11 08:33:17,Direct Traffic,Organic_Direct
LOG_005762,18981,2025-02-11 04:06:57,Referral,Brand Awareness
LOG_005763,87153,2025-02-11 23:18:52,Email,New Product Launch
LOG_005764,60487,2025-02-10 18:13:11,Social Media,Organic_Direct
LOG_005765,83149,2025-02-10 00:03:53,Search Ads,Winter Sale
LOG_005766,47735,2025-02-11 12:16:40,Direct Traffic,Organic_Direct
LOG_005767,26644,2025-02-11 13:57:44,Social Media,Brand Awareness
LOG_005768,48324,2025-02-10 16:53:51,Display Ads,New Product Launch
LOG_005769,26085,2025-02-10 10:18:38,Referral,Retargeting
LOG_005770,50840,2025-02-10 10:48:43,Referral,Winter Sale
LOG_005771,70576,2025-02-11 12:12:57,Search Ads,Retargeting
LOG_005772,59480,2025-02-11 15:58:17,Social Media,Discount Offer
LOG_005773,97915,2025-02-10 09:22:16,Email,Winter Sale
LOG_005774,56912,2025-02-10 22:24:01,Referral,Winter Sale
LOG_005775,41935,2025-02-11 11:32:39,Social Media,Organic_Direct
LOG_005776,23968,2025-02-11 06:32:34,Search Ads,Discount Offer
LOG_005777,21628,2025-02-11 23:57:52,Referral,Retargeting
LOG_005778,59576,2025-02-11 03:42:24,Email,Retargeting
LOG_005779,57389,2025-02-11 08:11:19,Email,Organic_Direct
LOG_005780,58945,2025-02-10 15:18:46,Search Ads,Retargeting
LOG_005781,99618,2025-02-10 09:25:03,Search Ads,Brand Awareness
LOG_005782,90546,2025-02-10 12:45:36,Social Media,Winter Sale
LOG_005783,29015,2025-02-10 04:57:09,Direct Traffic,Organic_Direct
LOG_005784,96454,2025-02-10 21:33:11,Referral,Brand Awareness
LOG_005785,72118,2025-02-11 19:04:38,Search Ads,Retargeting
LOG_005786,79823,2025-02-10 19:54:49,Direct Traffic,Organic_Direct
LOG_005787,85419,2025-02-10 09:27:28,Direct Traffic,Organic_Direct
LOG_005788,29809,2025-02-11 19:55:36,Referral,Brand Awareness
LOG_005789,87025,2025-02-11 06:32:20,Direct Traffic,Organic_Direct
LOG_005790,16659,2025-02-11 17:18:17,Social Media,Organic_Direct
LOG_005791,82338,2025-02-11 05:37:12,Email,Organic_Direct
LOG_005792,12350,2025-02-10 20:53:34,Direct Traffic,Organic_Direct
LOG_005793,28297,2025-02-10 21:43:18,Email,Winter Sale
LOG_005794,88072,2025-02-10 15:39:53,Display Ads,Winter Sale
LOG_005795,75595,2025-02-10 19:55:03,Social Media,Organic_Direct
LOG_005796,94106,2025-02-10 15:07:38,Referral,Organic_Direct
LOG_005797,87228,2025-02-11 21:00:02,Display Ads,Brand Awareness
LOG_005798,61019,2025-02-10 21:17:18,Display Ads,Winter Sale
LOG_005799,27730,2025-02-10 05:22:00,Email,Discount Offer
LOG_005800,85343,2025-02-11 16:13:03,Direct Traffic,Organic_Direct
LOG_005801,97881,2025-02-11 07:35:47,Referral,Brand Awareness
LOG_005802,26727,2025-02-11 19:51:56,Social Media,New Product Launch
LOG_005803,94646,2025-02-11 19:48:16,Referral,Discount Offer
LOG_005804,98655,2025-02-10 16:03:22,Search Ads,Winter Sale
LOG_005805,68180,2025-02-11 02:05:32,Email,New Product Launch
LOG_005806,60798,2025-02-11 10:08:11,Social Media,Organic_Direct
LOG_005807,23927,2025-02-11 11:16:55,Direct Traffic,Organic_Direct
LOG_005808,88708,2025-02-11 21:53:09,Search Ads,Winter Sale
LOG_005809,75208,2025-02-11 07:30:49,Display Ads,Discount Offer
LOG_005810,89770,2025-02-11 16:51:23,Search Ads,Organic_Direct
LOG_005811,10095,2025-02-11 23:24:48,Referral,Organic_Direct
LOG_005812,79268,2025-02-11 15:08:19,Email,Discount Offer
LOG_005813,61358,2025-02-11 23:47:14,Search Ads,Retargeting
LOG_005814,28385,2025-02-10 01:41:11,Referral,Winter Sale
LOG_005815,83481,2025-02-10 01:46:49,Display Ads,Winter Sale
LOG_005816,10167,2025-02-10 03:16:22,Social Media,Retargeting
LOG_005817,90125,2025-02-10 02:31:58,Social Media,Organic_Direct
LOG_005818,38043,2025-02-11 00:25:27,Social Media,Brand Awareness
LOG_005819,48902,2025-02-11 00:44:49,Social Media,New Product Launch
LOG_005820,99321,2025-02-10 21:23:25,Referral,New Product Launch
LOG_005821,61062,2025-02-10 20:49:03,Social Media,New Product Launch
LOG_005822,26664,2025-02-11 23:36:29,Social Media,New Product Launch
LOG_005823,27778,2025-02-11 18:48:58,Direct Traffic,Organic_Direct
LOG_005824,24761,2025-02-11 00:17:39,Search Ads,Retargeting
LOG_005825,56016,2025-02-10 06:37:51,Search Ads,Organic_Direct
LOG_005826,56961,2025-02-11 19:00:24,Email,Retargeting
LOG_005827,89901,2025-02-11 19:15:00,Direct Traffic,Organic_Direct
LOG_005828,72532,2025-02-10 20:50:04,Email,Winter Sale
LOG_005829,29031,2025-02-10 05:07:56,Direct Traffic,Organic_Direct
LOG_005830,61146,2025-02-10 00:58:58,Direct Traffic,Organic_Direct
LOG_005831,36427,2025-02-10 12:53:46,Display Ads,Discount Offer
LOG_005832,92785,2025-02-11 09:38:13,Email,New Product Launch
LOG_005833,82505,2025-02-10 18:14:44,Social Media,Organic_Direct
LOG_005834,69282,2025-02-10 08:56:37,Email,New Product Launch
LOG_005835,61537,2025-02-10 18:13:34,Referral,Discount Offer
